Sensor_ID,Sensor_Type,Floor,Room,timestamp,voc
6,AirQualitySensor,1,OpenArea,2025-06-19 16:00:00,155.0
6,AirQualitySensor,1,OpenArea,2025-06-19 17:00:00,172.0
6,AirQualitySensor,1,OpenArea,2025-06-19 18:00:00,193.0
6,AirQualitySensor,1,OpenArea,2025-06-19 19:00:00,211.0
6,AirQualitySensor,1,OpenArea,2025-06-19 20:00:00,225.0
6,AirQualitySensor,1,OpenArea,2025-06-19 21:00:00,244.0
6,AirQualitySensor,1,OpenArea,2025-06-19 22:00:00,280.0
6,AirQualitySensor,1,OpenArea,2025-06-19 23:00:00,302.0
6,AirQualitySensor,1,OpenArea,2025-06-20 00:00:00,257.0
6,AirQualitySensor,1,OpenArea,2025-06-20 01:00:00,142.0
6,AirQualitySensor,1,OpenArea,2025-06-20 02:00:00,82.0
6,AirQualitySensor,1,OpenArea,2025-06-20 03:00:00,63.5
6,AirQualitySensor,1,OpenArea,2025-06-20 04:00:00,53.6
6,AirQualitySensor,1,OpenArea,2025-06-20 05:00:00,47.1
6,AirQualitySensor,1,OpenArea,2025-06-20 06:00:00,41.9
6,AirQualitySensor,1,OpenArea,2025-06-20 07:00:00,46.8
6,AirQualitySensor,1,OpenArea,2025-06-20 08:00:00,64.2
6,AirQualitySensor,1,OpenArea,2025-06-20 09:00:00,64.6
6,AirQualitySensor,1,OpenArea,2025-06-20 10:00:00,53.2
6,AirQualitySensor,1,OpenArea,2025-06-20 11:00:00,64.3
6,AirQualitySensor,1,OpenArea,2025-06-20 12:00:00,95.3
6,AirQualitySensor,1,OpenArea,2025-06-20 13:00:00,126.0
6,AirQualitySensor,1,OpenArea,2025-06-20 14:00:00,137.0
6,AirQualitySensor,1,OpenArea,2025-06-20 15:00:00,152.0
6,AirQualitySensor,1,OpenArea,2025-06-20 16:00:00,165.0
6,AirQualitySensor,1,OpenArea,2025-06-20 17:00:00,185.0
6,AirQualitySensor,1,OpenArea,2025-06-20 18:00:00,202.0
6,AirQualitySensor,1,OpenArea,2025-06-20 19:00:00,222.0
6,AirQualitySensor,1,OpenArea,2025-06-20 20:00:00,232.0
6,AirQualitySensor,1,OpenArea,2025-06-20 21:00:00,235.0
6,AirQualitySensor,1,OpenArea,2025-06-20 22:00:00,239.0
6,AirQualitySensor,1,OpenArea,2025-06-20 23:00:00,241.0
6,AirQualitySensor,1,OpenArea,2025-06-21 00:00:00,262.0
6,AirQualitySensor,1,OpenArea,2025-06-21 01:00:00,283.0
6,AirQualitySensor,1,OpenArea,2025-06-21 02:00:00,296.0
6,AirQualitySensor,1,OpenArea,2025-06-21 03:00:00,305.0
6,AirQualitySensor,1,OpenArea,2025-06-21 04:00:00,308.0
6,AirQualitySensor,1,OpenArea,2025-06-21 05:00:00,312.0
6,AirQualitySensor,1,OpenArea,2025-06-21 06:00:00,314.0
6,AirQualitySensor,1,OpenArea,2025-06-21 07:00:00,313.0
6,AirQualitySensor,1,OpenArea,2025-06-21 08:00:00,317.0
6,AirQualitySensor,1,OpenArea,2025-06-21 09:00:00,320.0
6,AirQualitySensor,1,OpenArea,2025-06-21 10:00:00,323.0
6,AirQualitySensor,1,OpenArea,2025-06-21 11:00:00,324.0
6,AirQualitySensor,1,OpenArea,2025-06-21 12:00:00,323.0
6,AirQualitySensor,1,OpenArea,2025-06-21 13:00:00,323.0
6,AirQualitySensor,1,OpenArea,2025-06-21 14:00:00,327.0
6,AirQualitySensor,1,OpenArea,2025-06-21 15:00:00,332.0
6,AirQualitySensor,1,OpenArea,2025-06-21 16:00:00,337.0
6,AirQualitySensor,1,OpenArea,2025-06-21 17:00:00,342.0
6,AirQualitySensor,1,OpenArea,2025-06-21 18:00:00,347.0
6,AirQualitySensor,1,OpenArea,2025-06-21 19:00:00,355.0
6,AirQualitySensor,1,OpenArea,2025-06-21 20:00:00,357.0
6,AirQualitySensor,1,OpenArea,2025-06-21 21:00:00,352.0
6,AirQualitySensor,1,OpenArea,2025-06-21 22:00:00,358.0
6,AirQualitySensor,1,OpenArea,2025-06-21 23:00:00,361.0
6,AirQualitySensor,1,OpenArea,2025-06-22 00:00:00,388.0
6,AirQualitySensor,1,OpenArea,2025-06-22 01:00:00,387.0
6,AirQualitySensor,1,OpenArea,2025-06-22 02:00:00,387.0
6,AirQualitySensor,1,OpenArea,2025-06-22 03:00:00,385.0
6,AirQualitySensor,1,OpenArea,2025-06-22 04:00:00,376.0
6,AirQualitySensor,1,OpenArea,2025-06-22 05:00:00,377.0
6,AirQualitySensor,1,OpenArea,2025-06-22 06:00:00,376.0
6,AirQualitySensor,1,OpenArea,2025-06-22 07:00:00,367.0
6,AirQualitySensor,1,OpenArea,2025-06-22 08:00:00,364.0
6,AirQualitySensor,1,OpenArea,2025-06-22 09:00:00,363.0
6,AirQualitySensor,1,OpenArea,2025-06-22 10:00:00,361.0
6,AirQualitySensor,1,OpenArea,2025-06-22 11:00:00,359.0
6,AirQualitySensor,1,OpenArea,2025-06-22 12:00:00,363.0
6,AirQualitySensor,1,OpenArea,2025-06-22 13:00:00,363.0
6,AirQualitySensor,1,OpenArea,2025-06-22 14:00:00,362.0
6,AirQualitySensor,1,OpenArea,2025-06-22 15:00:00,364.0
6,AirQualitySensor,1,OpenArea,2025-06-22 16:00:00,366.0
6,AirQualitySensor,1,OpenArea,2025-06-22 17:00:00,370.0
6,AirQualitySensor,1,OpenArea,2025-06-22 18:00:00,368.0
6,AirQualitySensor,1,OpenArea,2025-06-22 19:00:00,368.0
6,AirQualitySensor,1,OpenArea,2025-06-22 20:00:00,370.0
6,AirQualitySensor,1,OpenArea,2025-06-22 21:00:00,368.0
6,AirQualitySensor,1,OpenArea,2025-06-22 22:00:00,368.0
6,AirQualitySensor,1,OpenArea,2025-06-22 23:00:00,367.0
6,AirQualitySensor,1,OpenArea,2025-06-23 00:00:00,319.0
6,AirQualitySensor,1,OpenArea,2025-06-23 01:00:00,202.0
6,AirQualitySensor,1,OpenArea,2025-06-23 02:00:00,147.0
6,AirQualitySensor,1,OpenArea,2025-06-23 03:00:00,117.0
6,AirQualitySensor,1,OpenArea,2025-06-23 04:00:00,106.0
6,AirQualitySensor,1,OpenArea,2025-06-23 05:00:00,82.7
6,AirQualitySensor,1,OpenArea,2025-06-23 06:00:00,66.0
6,AirQualitySensor,1,OpenArea,2025-06-23 07:00:00,54.9
6,AirQualitySensor,1,OpenArea,2025-06-23 08:00:00,44.9
6,AirQualitySensor,1,OpenArea,2025-06-23 09:00:00,40.7
6,AirQualitySensor,1,OpenArea,2025-06-23 10:00:00,29.9
6,AirQualitySensor,1,OpenArea,2025-06-23 11:00:00,18.1
6,AirQualitySensor,1,OpenArea,2025-06-23 12:00:00,6.69
6,AirQualitySensor,1,OpenArea,2025-06-23 13:00:00,8.25
6,AirQualitySensor,1,OpenArea,2025-06-23 14:00:00,38.8
6,AirQualitySensor,1,OpenArea,2025-06-23 15:00:00,65.4
6,AirQualitySensor,1,OpenArea,2025-06-23 16:00:00,82.4
6,AirQualitySensor,1,OpenArea,2025-06-23 17:00:00,101.0
6,AirQualitySensor,1,OpenArea,2025-06-23 18:00:00,119.0
6,AirQualitySensor,1,OpenArea,2025-06-23 19:00:00,134.0
6,AirQualitySensor,1,OpenArea,2025-06-23 20:00:00,145.0
6,AirQualitySensor,1,OpenArea,2025-06-23 21:00:00,153.0
6,AirQualitySensor,1,OpenArea,2025-06-23 22:00:00,160.0
6,AirQualitySensor,1,OpenArea,2025-06-23 23:00:00,170.0
6,AirQualitySensor,1,OpenArea,2025-06-24 00:00:00,132.0
6,AirQualitySensor,1,OpenArea,2025-06-24 01:00:00,60.3
6,AirQualitySensor,1,OpenArea,2025-06-24 02:00:00,53.3
6,AirQualitySensor,1,OpenArea,2025-06-24 03:00:00,57.6
6,AirQualitySensor,1,OpenArea,2025-06-24 04:00:00,45.8
6,AirQualitySensor,1,OpenArea,2025-06-24 05:00:00,26.0
6,AirQualitySensor,1,OpenArea,2025-06-24 06:00:00,19.9
6,AirQualitySensor,1,OpenArea,2025-06-24 07:00:00,17.0
6,AirQualitySensor,1,OpenArea,2025-06-24 08:00:00,28.9
6,AirQualitySensor,1,OpenArea,2025-06-24 09:00:00,53.6
6,AirQualitySensor,1,OpenArea,2025-06-24 10:00:00,68.5
6,AirQualitySensor,1,OpenArea,2025-06-24 11:00:00,80.0
6,AirQualitySensor,1,OpenArea,2025-06-24 12:00:00,84.3
6,AirQualitySensor,1,OpenArea,2025-06-24 13:00:00,76.8
6,AirQualitySensor,1,OpenArea,2025-06-24 14:00:00,88.7
6,AirQualitySensor,1,OpenArea,2025-06-24 15:00:00,112.0
6,AirQualitySensor,1,OpenArea,2025-06-24 16:00:00,132.0
6,AirQualitySensor,1,OpenArea,2025-06-24 17:00:00,145.0
6,AirQualitySensor,1,OpenArea,2025-06-24 18:00:00,157.0
6,AirQualitySensor,1,OpenArea,2025-06-24 19:00:00,163.0
6,AirQualitySensor,1,OpenArea,2025-06-24 20:00:00,161.0
6,AirQualitySensor,1,OpenArea,2025-06-24 21:00:00,162.0
6,AirQualitySensor,1,OpenArea,2025-06-24 22:00:00,167.0
6,AirQualitySensor,1,OpenArea,2025-06-24 23:00:00,178.0
6,AirQualitySensor,1,OpenArea,2025-06-25 00:00:00,160.0
6,AirQualitySensor,1,OpenArea,2025-06-25 01:00:00,81.1
6,AirQualitySensor,1,OpenArea,2025-06-25 02:00:00,45.8
6,AirQualitySensor,1,OpenArea,2025-06-25 03:00:00,45.7
6,AirQualitySensor,1,OpenArea,2025-06-25 04:00:00,31.5
6,AirQualitySensor,1,OpenArea,2025-06-25 05:00:00,19.9
6,AirQualitySensor,1,OpenArea,2025-06-25 06:00:00,15.6
6,AirQualitySensor,1,OpenArea,2025-06-25 07:00:00,18.5
6,AirQualitySensor,1,OpenArea,2025-06-25 08:00:00,22.9
6,AirQualitySensor,1,OpenArea,2025-06-25 09:00:00,26.7
6,AirQualitySensor,1,OpenArea,2025-06-25 10:00:00,23.9
6,AirQualitySensor,1,OpenArea,2025-06-25 11:00:00,22.7
6,AirQualitySensor,1,OpenArea,2025-06-25 12:00:00,29.3
6,AirQualitySensor,1,OpenArea,2025-06-25 13:00:00,37.3
6,AirQualitySensor,1,OpenArea,2025-06-25 14:00:00,53.1
6,AirQualitySensor,1,OpenArea,2025-06-25 15:00:00,71.2
6,AirQualitySensor,1,OpenArea,2025-06-25 16:00:00,85.5
6,AirQualitySensor,1,OpenArea,2025-06-25 17:00:00,104.0
6,AirQualitySensor,1,OpenArea,2025-06-25 18:00:00,127.0
6,AirQualitySensor,1,OpenArea,2025-06-25 19:00:00,148.0
6,AirQualitySensor,1,OpenArea,2025-06-25 20:00:00,160.0
6,AirQualitySensor,1,OpenArea,2025-06-25 21:00:00,194.0
6,AirQualitySensor,1,OpenArea,2025-06-25 22:00:00,208.0
6,AirQualitySensor,1,OpenArea,2025-06-25 23:00:00,225.0
6,AirQualitySensor,1,OpenArea,2025-06-26 00:00:00,178.0
6,AirQualitySensor,1,OpenArea,2025-06-26 01:00:00,94.2
6,AirQualitySensor,1,OpenArea,2025-06-26 02:00:00,48.5
6,AirQualitySensor,1,OpenArea,2025-06-26 03:00:00,29.4
6,AirQualitySensor,1,OpenArea,2025-06-26 04:00:00,26.3
6,AirQualitySensor,1,OpenArea,2025-06-26 05:00:00,55.4
6,AirQualitySensor,1,OpenArea,2025-06-26 06:00:00,30.0
6,AirQualitySensor,1,OpenArea,2025-06-26 07:00:00,32.6
6,AirQualitySensor,1,OpenArea,2025-06-26 08:00:00,41.2
6,AirQualitySensor,1,OpenArea,2025-06-26 09:00:00,16.8
6,AirQualitySensor,1,OpenArea,2025-06-26 10:00:00,7.64
6,AirQualitySensor,1,OpenArea,2025-06-26 11:00:00,14.7
6,AirQualitySensor,1,OpenArea,2025-06-26 12:00:00,42.6
6,AirQualitySensor,1,OpenArea,2025-06-26 13:00:00,47.1
6,AirQualitySensor,1,OpenArea,2025-06-26 14:00:00,60.1
6,AirQualitySensor,1,OpenArea,2025-06-26 15:00:00,73.3
6,AirQualitySensor,1,OpenArea,2025-06-26 16:00:00,91.3
6,AirQualitySensor,1,OpenArea,2025-06-26 17:00:00,106.0
6,AirQualitySensor,1,OpenArea,2025-06-26 18:00:00,117.0
6,AirQualitySensor,1,OpenArea,2025-06-26 19:00:00,129.0
6,AirQualitySensor,1,OpenArea,2025-06-26 20:00:00,139.0
6,AirQualitySensor,1,OpenArea,2025-06-26 21:00:00,181.0
6,AirQualitySensor,1,OpenArea,2025-06-26 22:00:00,200.0
6,AirQualitySensor,1,OpenArea,2025-06-26 23:00:00,214.0
6,AirQualitySensor,1,OpenArea,2025-06-27 00:00:00,231.0
6,AirQualitySensor,1,OpenArea,2025-06-27 01:00:00,241.0
6,AirQualitySensor,1,OpenArea,2025-06-27 02:00:00,251.0
6,AirQualitySensor,1,OpenArea,2025-06-27 03:00:00,261.0
6,AirQualitySensor,1,OpenArea,2025-06-27 04:00:00,262.0
6,AirQualitySensor,1,OpenArea,2025-06-27 05:00:00,276.0
6,AirQualitySensor,1,OpenArea,2025-06-27 06:00:00,291.0
6,AirQualitySensor,1,OpenArea,2025-06-27 07:00:00,296.0
6,AirQualitySensor,1,OpenArea,2025-06-27 08:00:00,303.0
6,AirQualitySensor,1,OpenArea,2025-06-27 09:00:00,310.0
6,AirQualitySensor,1,OpenArea,2025-06-27 10:00:00,319.0
6,AirQualitySensor,1,OpenArea,2025-06-27 11:00:00,327.0
6,AirQualitySensor,1,OpenArea,2025-06-27 12:00:00,331.0
6,AirQualitySensor,1,OpenArea,2025-06-27 13:00:00,338.0
6,AirQualitySensor,1,OpenArea,2025-06-27 14:00:00,333.0
6,AirQualitySensor,1,OpenArea,2025-06-27 15:00:00,338.0
6,AirQualitySensor,1,OpenArea,2025-06-27 16:00:00,346.0
6,AirQualitySensor,1,OpenArea,2025-06-27 17:00:00,350.0
6,AirQualitySensor,1,OpenArea,2025-06-27 18:00:00,354.0
6,AirQualitySensor,1,OpenArea,2025-06-27 19:00:00,357.0
6,AirQualitySensor,1,OpenArea,2025-06-27 20:00:00,359.0
6,AirQualitySensor,1,OpenArea,2025-06-27 21:00:00,359.0
6,AirQualitySensor,1,OpenArea,2025-06-27 22:00:00,360.0
6,AirQualitySensor,1,OpenArea,2025-06-27 23:00:00,360.0
6,AirQualitySensor,1,OpenArea,2025-06-28 00:00:00,367.0
6,AirQualitySensor,1,OpenArea,2025-06-28 01:00:00,364.0
6,AirQualitySensor,1,OpenArea,2025-06-28 02:00:00,365.0
6,AirQualitySensor,1,OpenArea,2025-06-28 03:00:00,362.0
6,AirQualitySensor,1,OpenArea,2025-06-28 04:00:00,359.0
6,AirQualitySensor,1,OpenArea,2025-06-28 05:00:00,363.0
6,AirQualitySensor,1,OpenArea,2025-06-28 06:00:00,359.0
6,AirQualitySensor,1,OpenArea,2025-06-28 07:00:00,358.0
6,AirQualitySensor,1,OpenArea,2025-06-28 08:00:00,354.0
6,AirQualitySensor,1,OpenArea,2025-06-28 09:00:00,351.0
6,AirQualitySensor,1,OpenArea,2025-06-28 10:00:00,349.0
6,AirQualitySensor,1,OpenArea,2025-06-28 11:00:00,349.0
6,AirQualitySensor,1,OpenArea,2025-06-28 12:00:00,344.0
6,AirQualitySensor,1,OpenArea,2025-06-28 13:00:00,347.0
6,AirQualitySensor,1,OpenArea,2025-06-28 14:00:00,350.0
6,AirQualitySensor,1,OpenArea,2025-06-28 15:00:00,348.0
6,AirQualitySensor,1,OpenArea,2025-06-28 16:00:00,352.0
6,AirQualitySensor,1,OpenArea,2025-06-28 17:00:00,354.0
6,AirQualitySensor,1,OpenArea,2025-06-28 18:00:00,355.0
6,AirQualitySensor,1,OpenArea,2025-06-28 19:00:00,357.0
6,AirQualitySensor,1,OpenArea,2025-06-28 20:00:00,359.0
6,AirQualitySensor,1,OpenArea,2025-06-28 21:00:00,362.0
6,AirQualitySensor,1,OpenArea,2025-06-28 22:00:00,364.0
6,AirQualitySensor,1,OpenArea,2025-06-28 23:00:00,365.0
6,AirQualitySensor,1,OpenArea,2025-06-29 00:00:00,362.0
6,AirQualitySensor,1,OpenArea,2025-06-29 01:00:00,361.0
6,AirQualitySensor,1,OpenArea,2025-06-29 02:00:00,359.0
6,AirQualitySensor,1,OpenArea,2025-06-29 03:00:00,359.0
6,AirQualitySensor,1,OpenArea,2025-06-29 04:00:00,358.0
6,AirQualitySensor,1,OpenArea,2025-06-29 05:00:00,357.0
6,AirQualitySensor,1,OpenArea,2025-06-29 06:00:00,353.0
6,AirQualitySensor,1,OpenArea,2025-06-29 07:00:00,350.0
6,AirQualitySensor,1,OpenArea,2025-06-29 08:00:00,347.0
6,AirQualitySensor,1,OpenArea,2025-06-29 09:00:00,344.0
6,AirQualitySensor,1,OpenArea,2025-06-29 10:00:00,343.0
6,AirQualitySensor,1,OpenArea,2025-06-29 11:00:00,344.0
6,AirQualitySensor,1,OpenArea,2025-06-29 12:00:00,347.0
6,AirQualitySensor,1,OpenArea,2025-06-29 13:00:00,343.0
6,AirQualitySensor,1,OpenArea,2025-06-29 14:00:00,340.0
6,AirQualitySensor,1,OpenArea,2025-06-29 15:00:00,337.0
6,AirQualitySensor,1,OpenArea,2025-06-29 16:00:00,335.0
6,AirQualitySensor,1,OpenArea,2025-06-29 17:00:00,335.0
6,AirQualitySensor,1,OpenArea,2025-06-29 18:00:00,334.0
6,AirQualitySensor,1,OpenArea,2025-06-29 19:00:00,336.0
6,AirQualitySensor,1,OpenArea,2025-06-29 20:00:00,336.0
6,AirQualitySensor,1,OpenArea,2025-06-29 21:00:00,336.0
6,AirQualitySensor,1,OpenArea,2025-06-29 22:00:00,342.0
6,AirQualitySensor,1,OpenArea,2025-06-29 23:00:00,341.0
6,AirQualitySensor,1,OpenArea,2025-06-30 00:00:00,343.0
6,AirQualitySensor,1,OpenArea,2025-06-30 01:00:00,271.0
6,AirQualitySensor,1,OpenArea,2025-06-30 02:00:00,206.0
6,AirQualitySensor,1,OpenArea,2025-06-30 03:00:00,160.0
6,AirQualitySensor,1,OpenArea,2025-06-30 04:00:00,121.0
6,AirQualitySensor,1,OpenArea,2025-06-30 05:00:00,84.9
6,AirQualitySensor,1,OpenArea,2025-06-30 06:00:00,68.4
6,AirQualitySensor,1,OpenArea,2025-06-30 07:00:00,50.5
6,AirQualitySensor,1,OpenArea,2025-06-30 08:00:00,37.4
6,AirQualitySensor,1,OpenArea,2025-06-30 09:00:00,19.9
6,AirQualitySensor,1,OpenArea,2025-06-30 10:00:00,18.9
6,AirQualitySensor,1,OpenArea,2025-06-30 11:00:00,26.2
6,AirQualitySensor,1,OpenArea,2025-06-30 12:00:00,6.38
6,AirQualitySensor,1,OpenArea,2025-06-30 13:00:00,8.7
6,AirQualitySensor,1,OpenArea,2025-06-30 14:00:00,37.1
6,AirQualitySensor,1,OpenArea,2025-06-30 15:00:00,60.2
6,AirQualitySensor,1,OpenArea,2025-06-30 16:00:00,77.2
6,AirQualitySensor,1,OpenArea,2025-06-30 17:00:00,85.6
6,AirQualitySensor,1,OpenArea,2025-06-30 18:00:00,95.8
6,AirQualitySensor,1,OpenArea,2025-06-30 19:00:00,109.0
6,AirQualitySensor,1,OpenArea,2025-06-30 20:00:00,121.0
6,AirQualitySensor,1,OpenArea,2025-06-30 21:00:00,133.0
6,AirQualitySensor,1,OpenArea,2025-06-30 22:00:00,148.0
6,AirQualitySensor,1,OpenArea,2025-06-30 23:00:00,163.0
6,AirQualitySensor,1,OpenArea,2025-07-01 00:00:00,145.0
6,AirQualitySensor,1,OpenArea,2025-07-01 01:00:00,39.6
6,AirQualitySensor,1,OpenArea,2025-07-01 02:00:00,9.25
6,AirQualitySensor,1,OpenArea,2025-07-01 03:00:00,9.5
6,AirQualitySensor,1,OpenArea,2025-07-01 04:00:00,13.2
6,AirQualitySensor,1,OpenArea,2025-07-01 05:00:00,12.8
6,AirQualitySensor,1,OpenArea,2025-07-01 06:00:00,8.19
6,AirQualitySensor,1,OpenArea,2025-07-01 07:00:00,12.2
6,AirQualitySensor,1,OpenArea,2025-07-01 08:00:00,15.3
6,AirQualitySensor,1,OpenArea,2025-07-01 09:00:00,28.2
6,AirQualitySensor,1,OpenArea,2025-07-01 10:00:00,41.2
6,AirQualitySensor,1,OpenArea,2025-07-01 11:00:00,36.7
6,AirQualitySensor,1,OpenArea,2025-07-01 12:00:00,24.4
6,AirQualitySensor,1,OpenArea,2025-07-01 13:00:00,13.5
6,AirQualitySensor,1,OpenArea,2025-07-01 14:00:00,33.0
6,AirQualitySensor,1,OpenArea,2025-07-01 15:00:00,62.2
6,AirQualitySensor,1,OpenArea,2025-07-01 16:00:00,80.2
6,AirQualitySensor,1,OpenArea,2025-07-01 17:00:00,92.0
6,AirQualitySensor,1,OpenArea,2025-07-01 18:00:00,106.0
6,AirQualitySensor,1,OpenArea,2025-07-01 19:00:00,118.0
6,AirQualitySensor,1,OpenArea,2025-07-01 20:00:00,126.0
6,AirQualitySensor,1,OpenArea,2025-07-01 21:00:00,137.0
6,AirQualitySensor,1,OpenArea,2025-07-01 22:00:00,145.0
6,AirQualitySensor,1,OpenArea,2025-07-01 23:00:00,150.0
6,AirQualitySensor,1,OpenArea,2025-07-02 00:00:00,138.0
6,AirQualitySensor,1,OpenArea,2025-07-02 01:00:00,46.7
6,AirQualitySensor,1,OpenArea,2025-07-02 02:00:00,16.3
6,AirQualitySensor,1,OpenArea,2025-07-02 03:00:00,15.6
6,AirQualitySensor,1,OpenArea,2025-07-02 04:00:00,8.57
6,AirQualitySensor,1,OpenArea,2025-07-02 05:00:00,9.63
6,AirQualitySensor,1,OpenArea,2025-07-02 06:00:00,25.5
6,AirQualitySensor,1,OpenArea,2025-07-02 07:00:00,27.0
6,AirQualitySensor,1,OpenArea,2025-07-02 08:00:00,24.1
6,AirQualitySensor,1,OpenArea,2025-07-02 09:00:00,26.3
6,AirQualitySensor,1,OpenArea,2025-07-02 10:00:00,28.4
6,AirQualitySensor,1,OpenArea,2025-07-02 11:00:00,25.8
6,AirQualitySensor,1,OpenArea,2025-07-02 12:00:00,33.1
6,AirQualitySensor,1,OpenArea,2025-07-02 13:00:00,47.4
6,AirQualitySensor,1,OpenArea,2025-07-02 14:00:00,58.4
6,AirQualitySensor,1,OpenArea,2025-07-02 15:00:00,69.6
6,AirQualitySensor,1,OpenArea,2025-07-02 16:00:00,79.2
6,AirQualitySensor,1,OpenArea,2025-07-02 17:00:00,89.1
6,AirQualitySensor,1,OpenArea,2025-07-02 18:00:00,109.0
6,AirQualitySensor,1,OpenArea,2025-07-02 19:00:00,121.0
6,AirQualitySensor,1,OpenArea,2025-07-02 20:00:00,140.0
6,AirQualitySensor,1,OpenArea,2025-07-02 21:00:00,178.0
6,AirQualitySensor,1,OpenArea,2025-07-02 22:00:00,202.0
6,AirQualitySensor,1,OpenArea,2025-07-02 23:00:00,215.0
6,AirQualitySensor,1,OpenArea,2025-07-03 00:00:00,175.0
6,AirQualitySensor,1,OpenArea,2025-07-03 01:00:00,89.4
6,AirQualitySensor,1,OpenArea,2025-07-03 02:00:00,47.6
6,AirQualitySensor,1,OpenArea,2025-07-03 03:00:00,44.4
6,AirQualitySensor,1,OpenArea,2025-07-03 04:00:00,43.2
6,AirQualitySensor,1,OpenArea,2025-07-03 05:00:00,34.0
6,AirQualitySensor,1,OpenArea,2025-07-03 06:00:00,37.2
6,AirQualitySensor,1,OpenArea,2025-07-03 07:00:00,42.5
6,AirQualitySensor,1,OpenArea,2025-07-03 08:00:00,45.4
6,AirQualitySensor,1,OpenArea,2025-07-03 09:00:00,51.3
6,AirQualitySensor,1,OpenArea,2025-07-03 10:00:00,45.9
6,AirQualitySensor,1,OpenArea,2025-07-03 10:49:20,40.0
22,AirQualitySensor,5,E-Discussion Room2,2025-06-03 11:00:00,77.6
22,AirQualitySensor,5,E-Discussion Room2,2025-06-03 12:00:00,77.5
22,AirQualitySensor,5,E-Discussion Room2,2025-06-03 13:00:00,93.6
22,AirQualitySensor,5,E-Discussion Room2,2025-06-03 14:00:00,113.0
22,AirQualitySensor,5,E-Discussion Room2,2025-06-03 15:00:00,116.0
22,AirQualitySensor,5,E-Discussion Room2,2025-06-03 16:00:00,191.0
22,AirQualitySensor,5,E-Discussion Room2,2025-06-03 17:00:00,237.0
22,AirQualitySensor,5,E-Discussion Room2,2025-06-03 18:00:00,259.0
22,AirQualitySensor,5,E-Discussion Room2,2025-06-03 19:00:00,273.0
22,AirQualitySensor,5,E-Discussion Room2,2025-06-03 20:00:00,278.0
22,AirQualitySensor,5,E-Discussion Room2,2025-06-03 21:00:00,283.0
22,AirQualitySensor,5,E-Discussion Room2,2025-06-03 22:00:00,288.0
22,AirQualitySensor,5,E-Discussion Room2,2025-06-03 23:00:00,290.0
22,AirQualitySensor,5,E-Discussion Room2,2025-06-04 00:00:00,191.0
22,AirQualitySensor,5,E-Discussion Room2,2025-06-04 01:00:00,84.6
22,AirQualitySensor,5,E-Discussion Room2,2025-06-04 02:00:00,62.8
22,AirQualitySensor,5,E-Discussion Room2,2025-06-04 03:00:00,53.7
22,AirQualitySensor,5,E-Discussion Room2,2025-06-04 04:00:00,45.8
22,AirQualitySensor,5,E-Discussion Room2,2025-06-04 05:00:00,41.6
22,AirQualitySensor,5,E-Discussion Room2,2025-06-04 06:00:00,39.5
22,AirQualitySensor,5,E-Discussion Room2,2025-06-04 07:00:00,43.2
22,AirQualitySensor,5,E-Discussion Room2,2025-06-04 08:00:00,93.6
22,AirQualitySensor,5,E-Discussion Room2,2025-06-04 09:00:00,120.0
22,AirQualitySensor,5,E-Discussion Room2,2025-06-04 10:00:00,112.0
22,AirQualitySensor,5,E-Discussion Room2,2025-06-04 11:00:00,108.0
22,AirQualitySensor,5,E-Discussion Room2,2025-06-04 12:00:00,84.7
22,AirQualitySensor,5,E-Discussion Room2,2025-06-04 13:00:00,88.6
22,AirQualitySensor,5,E-Discussion Room2,2025-06-04 14:00:00,101.0
22,AirQualitySensor,5,E-Discussion Room2,2025-06-04 15:00:00,96.9
22,AirQualitySensor,5,E-Discussion Room2,2025-06-04 16:00:00,173.0
22,AirQualitySensor,5,E-Discussion Room2,2025-06-04 17:00:00,229.0
22,AirQualitySensor,5,E-Discussion Room2,2025-06-04 18:00:00,252.0
22,AirQualitySensor,5,E-Discussion Room2,2025-06-04 19:00:00,265.0
22,AirQualitySensor,5,E-Discussion Room2,2025-06-04 20:00:00,274.0
22,AirQualitySensor,5,E-Discussion Room2,2025-06-04 21:00:00,286.0
22,AirQualitySensor,5,E-Discussion Room2,2025-06-04 22:00:00,290.0
22,AirQualitySensor,5,E-Discussion Room2,2025-06-04 23:00:00,290.0
22,AirQualitySensor,5,E-Discussion Room2,2025-06-05 00:00:00,192.0
22,AirQualitySensor,5,E-Discussion Room2,2025-06-05 01:00:00,73.3
22,AirQualitySensor,5,E-Discussion Room2,2025-06-05 02:00:00,46.2
22,AirQualitySensor,5,E-Discussion Room2,2025-06-05 03:00:00,42.6
22,AirQualitySensor,5,E-Discussion Room2,2025-06-05 04:00:00,20.5
22,AirQualitySensor,5,E-Discussion Room2,2025-06-05 05:00:00,60.9
22,AirQualitySensor,5,E-Discussion Room2,2025-06-05 06:00:00,9.7
22,AirQualitySensor,5,E-Discussion Room2,2025-06-05 07:00:00,15.1
22,AirQualitySensor,5,E-Discussion Room2,2025-06-05 08:00:00,43.1
22,AirQualitySensor,5,E-Discussion Room2,2025-06-05 09:00:00,65.3
22,AirQualitySensor,5,E-Discussion Room2,2025-06-05 10:00:00,80.2
22,AirQualitySensor,5,E-Discussion Room2,2025-06-05 11:00:00,86.0
22,AirQualitySensor,5,E-Discussion Room2,2025-06-05 12:00:00,80.9
