Sensor_ID,Sensor_Type,Floor,Room,timestamp,illuminance
8,MotionSensorMini,1,UserLift,2025-07-01 00:00:00,32.0
8,MotionSensorMini,1,UserLift,2025-07-01 01:00:00,29.5
8,MotionSensorMini,1,UserLift,2025-07-01 02:00:00,30.3
8,MotionSensorMini,1,UserLift,2025-07-01 03:00:00,29.0
8,MotionSensorMini,1,UserLift,2025-07-01 05:00:00,30.0
8,MotionSensorMini,1,UserLift,2025-07-01 06:00:00,29.5
8,MotionSensorMini,1,UserLift,2025-07-01 10:00:00,29.5
8,MotionSensorMini,1,UserLift,2025-07-01 11:00:00,28.0
8,MotionSensorMini,1,UserLift,2025-07-01 12:00:00,16.5
8,MotionSensorMini,1,UserLift,2025-07-01 14:00:00,15.5
8,MotionSensorMini,1,UserLift,2025-07-01 15:00:00,15.0
8,MotionSensorMini,1,UserLift,2025-07-01 16:00:00,5.0
8,MotionSensorMini,1,UserLift,2025-07-02 00:00:00,33.0
8,MotionSensorMini,1,UserLift,2025-07-02 01:00:00,30.7
8,MotionSensorMini,1,UserLift,2025-07-02 02:00:00,30.5
8,MotionSensorMini,1,UserLift,2025-07-02 03:00:00,29.5
8,MotionSensorMini,1,UserLift,2025-07-02 04:00:00,30.0
8,MotionSensorMini,1,UserLift,2025-07-02 05:00:00,27.0
8,MotionSensorMini,1,UserLift,2025-07-02 06:00:00,30.3
8,MotionSensorMini,1,UserLift,2025-07-02 07:00:00,30.0
8,MotionSensorMini,1,UserLift,2025-07-02 08:00:00,29.7
8,MotionSensorMini,1,UserLift,2025-07-02 10:00:00,31.0
8,MotionSensorMini,1,UserLift,2025-07-02 11:00:00,32.0
8,MotionSensorMini,1,UserLift,2025-07-02 12:00:00,16.0
8,MotionSensorMini,1,UserLift,2025-07-02 13:00:00,15.5
8,MotionSensorMini,1,UserLift,2025-07-02 14:00:00,15.3
8,MotionSensorMini,1,UserLift,2025-07-02 15:00:00,15.5
8,MotionSensorMini,1,UserLift,2025-07-02 16:00:00,5.0
8,MotionSensorMini,1,UserLift,2025-07-03 01:00:00,32.0
8,MotionSensorMini,1,UserLift,2025-07-03 02:00:00,29.0
8,MotionSensorMini,1,UserLift,2025-07-03 03:00:00,28.0
8,MotionSensorMini,1,UserLift,2025-07-03 04:00:00,30.0
8,MotionSensorMini,1,UserLift,2025-07-03 05:00:00,31.0
8,MotionSensorMini,1,UserLift,2025-07-03 06:00:00,30.5
8,MotionSensorMini,1,UserLift,2025-07-03 07:00:00,28.0
8,MotionSensorMini,1,UserLift,2025-07-03 08:00:00,30.5
8,MotionSensorMini,1,UserLift,2025-07-03 09:00:00,30.5
8,MotionSensorMini,1,UserLift,2025-07-03 11:00:00,23.5
9,MotionSensorMini,2,Auditorium,2025-06-04 02:00:00,15.0
9,MotionSensorMini,2,Auditorium,2025-06-19 01:00:00,26.0
9,MotionSensorMini,2,Auditorium,2025-06-19 02:00:00,33.0
9,MotionSensorMini,2,Auditorium,2025-06-19 03:00:00,33.7
9,MotionSensorMini,2,Auditorium,2025-06-19 04:00:00,32.5
9,MotionSensorMini,2,Auditorium,2025-06-19 05:00:00,26.0
9,MotionSensorMini,2,Auditorium,2025-06-19 06:00:00,26.5
9,MotionSensorMini,2,Auditorium,2025-06-19 08:00:00,31.0
9,MotionSensorMini,2,Auditorium,2025-06-19 09:00:00,30.7
9,MotionSensorMini,2,Auditorium,2025-06-19 10:00:00,4.0
9,MotionSensorMini,2,Auditorium,2025-06-19 13:00:00,4.0
9,MotionSensorMini,2,Auditorium,2025-06-20 01:00:00,15.0
9,MotionSensorMini,2,Auditorium,2025-06-20 03:00:00,25.7
9,MotionSensorMini,2,Auditorium,2025-06-20 05:00:00,26.5
9,MotionSensorMini,2,Auditorium,2025-06-20 06:00:00,26.5
9,MotionSensorMini,2,Auditorium,2025-06-20 08:00:00,25.5
9,MotionSensorMini,2,Auditorium,2025-06-20 09:00:00,25.5
9,MotionSensorMini,2,Auditorium,2025-06-20 14:00:00,4.0
9,MotionSensorMini,2,Auditorium,2025-06-21 03:00:00,15.5
9,MotionSensorMini,2,Auditorium,2025-06-21 05:00:00,27.5
9,MotionSensorMini,2,Auditorium,2025-06-21 06:00:00,27.7
9,MotionSensorMini,2,Auditorium,2025-06-21 07:00:00,26.7
9,MotionSensorMini,2,Auditorium,2025-06-21 08:00:00,26.0
9,MotionSensorMini,2,Auditorium,2025-06-21 11:00:00,19.0
9,MotionSensorMini,2,Auditorium,2025-06-21 12:00:00,27.0
9,MotionSensorMini,2,Auditorium,2025-06-21 13:00:00,26.5
9,MotionSensorMini,2,Auditorium,2025-06-21 14:00:00,27.5
9,MotionSensorMini,2,Auditorium,2025-06-21 15:00:00,19.7
9,MotionSensorMini,2,Auditorium,2025-06-23 01:00:00,26.0
9,MotionSensorMini,2,Auditorium,2025-06-23 02:00:00,30.6
9,MotionSensorMini,2,Auditorium,2025-06-23 03:00:00,41.0
9,MotionSensorMini,2,Auditorium,2025-06-23 04:00:00,39.5
9,MotionSensorMini,2,Auditorium,2025-06-23 05:00:00,41.7
9,MotionSensorMini,2,Auditorium,2025-06-23 06:00:00,36.3
9,MotionSensorMini,2,Auditorium,2025-06-23 07:00:00,25.5
9,MotionSensorMini,2,Auditorium,2025-06-23 08:00:00,15.0
9,MotionSensorMini,2,Auditorium,2025-06-24 02:00:00,15.0
9,MotionSensorMini,2,Auditorium,2025-06-24 04:00:00,26.0
9,MotionSensorMini,2,Auditorium,2025-06-24 05:00:00,27.0
9,MotionSensorMini,2,Auditorium,2025-06-24 06:00:00,26.5
9,MotionSensorMini,2,Auditorium,2025-06-24 07:00:00,26.5
9,MotionSensorMini,2,Auditorium,2025-06-24 08:00:00,4.0
9,MotionSensorMini,2,Auditorium,2025-06-24 09:00:00,26.0
9,MotionSensorMini,2,Auditorium,2025-06-24 10:00:00,4.0
9,MotionSensorMini,2,Auditorium,2025-06-25 03:00:00,25.5
9,MotionSensorMini,2,Auditorium,2025-06-25 04:00:00,26.0
9,MotionSensorMini,2,Auditorium,2025-06-25 07:00:00,25.5
9,MotionSensorMini,2,Auditorium,2025-06-25 08:00:00,25.3
9,MotionSensorMini,2,Auditorium,2025-06-25 09:00:00,25.5
9,MotionSensorMini,2,Auditorium,2025-06-25 11:00:00,25.7
9,MotionSensorMini,2,Auditorium,2025-06-25 17:00:00,27.0
9,MotionSensorMini,2,Auditorium,2025-06-25 18:00:00,26.0
9,MotionSensorMini,2,Auditorium,2025-06-25 22:00:00,26.5
9,MotionSensorMini,2,Auditorium,2025-06-25 23:00:00,26.5
9,MotionSensorMini,2,Auditorium,2025-06-26 01:00:00,25.0
9,MotionSensorMini,2,Auditorium,2025-06-26 02:00:00,25.5
9,MotionSensorMini,2,Auditorium,2025-06-26 06:00:00,25.5
9,MotionSensorMini,2,Auditorium,2025-06-26 07:00:00,25.5
9,MotionSensorMini,2,Auditorium,2025-06-26 09:00:00,25.5
9,MotionSensorMini,2,Auditorium,2025-06-26 10:00:00,18.3
9,MotionSensorMini,2,Auditorium,2025-06-30 01:00:00,26.0
9,MotionSensorMini,2,Auditorium,2025-06-30 02:00:00,28.0
9,MotionSensorMini,2,Auditorium,2025-06-30 05:00:00,27.8
9,MotionSensorMini,2,Auditorium,2025-06-30 10:00:00,4.0
9,MotionSensorMini,2,Auditorium,2025-07-01 01:00:00,26.0
9,MotionSensorMini,2,Auditorium,2025-07-01 02:00:00,14.5
9,MotionSensorMini,2,Auditorium,2025-07-01 04:00:00,27.0
9,MotionSensorMini,2,Auditorium,2025-07-01 05:00:00,15.5
9,MotionSensorMini,2,Auditorium,2025-07-03 02:00:00,14.5
10,MotionSensorMini,2,Auditorium,2025-06-04 02:00:00,21.0
10,MotionSensorMini,2,Auditorium,2025-06-05 05:00:00,21.0
10,MotionSensorMini,2,Auditorium,2025-06-19 01:00:00,40.0
10,MotionSensorMini,2,Auditorium,2025-06-19 02:00:00,51.5
10,MotionSensorMini,2,Auditorium,2025-06-19 03:00:00,53.0
10,MotionSensorMini,2,Auditorium,2025-06-19 04:00:00,45.8
10,MotionSensorMini,2,Auditorium,2025-06-19 05:00:00,39.8
10,MotionSensorMini,2,Auditorium,2025-06-19 06:00:00,39.5
10,MotionSensorMini,2,Auditorium,2025-06-19 07:00:00,40.0
10,MotionSensorMini,2,Auditorium,2025-06-19 08:00:00,47.0
10,MotionSensorMini,2,Auditorium,2025-06-19 09:00:00,21.5
10,MotionSensorMini,2,Auditorium,2025-06-20 01:00:00,21.0
10,MotionSensorMini,2,Auditorium,2025-06-20 03:00:00,39.3
10,MotionSensorMini,2,Auditorium,2025-06-20 04:00:00,39.5
10,MotionSensorMini,2,Auditorium,2025-06-20 05:00:00,40.0
10,MotionSensorMini,2,Auditorium,2025-06-20 06:00:00,39.5
10,MotionSensorMini,2,Auditorium,2025-06-20 08:00:00,39.3
10,MotionSensorMini,2,Auditorium,2025-06-20 10:00:00,39.7
10,MotionSensorMini,2,Auditorium,2025-06-20 13:00:00,40.5
10,MotionSensorMini,2,Auditorium,2025-06-20 14:00:00,23.0
10,MotionSensorMini,2,Auditorium,2025-06-21 03:00:00,22.0
10,MotionSensorMini,2,Auditorium,2025-06-21 05:00:00,40.0
10,MotionSensorMini,2,Auditorium,2025-06-21 06:00:00,41.0
10,MotionSensorMini,2,Auditorium,2025-06-21 07:00:00,40.0
10,MotionSensorMini,2,Auditorium,2025-06-21 11:00:00,21.5
10,MotionSensorMini,2,Auditorium,2025-06-21 12:00:00,41.0
10,MotionSensorMini,2,Auditorium,2025-06-21 13:00:00,40.0
10,MotionSensorMini,2,Auditorium,2025-06-21 14:00:00,41.0
10,MotionSensorMini,2,Auditorium,2025-06-21 15:00:00,3.0
10,MotionSensorMini,2,Auditorium,2025-06-22 02:00:00,22.0
10,MotionSensorMini,2,Auditorium,2025-06-23 01:00:00,39.5
10,MotionSensorMini,2,Auditorium,2025-06-23 02:00:00,47.6
10,MotionSensorMini,2,Auditorium,2025-06-23 03:00:00,52.0
10,MotionSensorMini,2,Auditorium,2025-06-23 04:00:00,53.3
10,MotionSensorMini,2,Auditorium,2025-06-23 05:00:00,54.0
10,MotionSensorMini,2,Auditorium,2025-06-23 06:00:00,50.4
10,MotionSensorMini,2,Auditorium,2025-06-23 07:00:00,40.7
10,MotionSensorMini,2,Auditorium,2025-06-23 08:00:00,27.3
10,MotionSensorMini,2,Auditorium,2025-06-24 02:00:00,21.0
10,MotionSensorMini,2,Auditorium,2025-06-24 04:00:00,39.0
10,MotionSensorMini,2,Auditorium,2025-06-24 05:00:00,39.5
10,MotionSensorMini,2,Auditorium,2025-06-24 06:00:00,39.5
10,MotionSensorMini,2,Auditorium,2025-06-24 07:00:00,39.0
10,MotionSensorMini,2,Auditorium,2025-06-24 08:00:00,26.7
10,MotionSensorMini,2,Auditorium,2025-06-24 09:00:00,39.0
10,MotionSensorMini,2,Auditorium,2025-06-24 10:00:00,20.5
10,MotionSensorMini,2,Auditorium,2025-06-25 03:00:00,39.0
10,MotionSensorMini,2,Auditorium,2025-06-25 04:00:00,38.5
10,MotionSensorMini,2,Auditorium,2025-06-25 05:00:00,39.5
10,MotionSensorMini,2,Auditorium,2025-06-25 06:00:00,39.5
10,MotionSensorMini,2,Auditorium,2025-06-25 07:00:00,39.5
10,MotionSensorMini,2,Auditorium,2025-06-25 08:00:00,38.5
10,MotionSensorMini,2,Auditorium,2025-06-25 10:00:00,38.0
10,MotionSensorMini,2,Auditorium,2025-06-25 11:00:00,38.7
10,MotionSensorMini,2,Auditorium,2025-06-25 12:00:00,39.5
10,MotionSensorMini,2,Auditorium,2025-06-25 13:00:00,39.7
10,MotionSensorMini,2,Auditorium,2025-06-25 16:00:00,40.5
10,MotionSensorMini,2,Auditorium,2025-06-25 17:00:00,40.7
10,MotionSensorMini,2,Auditorium,2025-06-25 18:00:00,39.7
10,MotionSensorMini,2,Auditorium,2025-06-25 22:00:00,40.5
10,MotionSensorMini,2,Auditorium,2025-06-25 23:00:00,40.5
10,MotionSensorMini,2,Auditorium,2025-06-26 00:00:00,39.5
10,MotionSensorMini,2,Auditorium,2025-06-26 01:00:00,39.0
10,MotionSensorMini,2,Auditorium,2025-06-26 02:00:00,39.0
10,MotionSensorMini,2,Auditorium,2025-06-26 03:00:00,38.5
10,MotionSensorMini,2,Auditorium,2025-06-26 04:00:00,38.5
10,MotionSensorMini,2,Auditorium,2025-06-26 05:00:00,38.5
10,MotionSensorMini,2,Auditorium,2025-06-26 06:00:00,38.0
10,MotionSensorMini,2,Auditorium,2025-06-26 07:00:00,38.5
10,MotionSensorMini,2,Auditorium,2025-06-26 09:00:00,39.0
10,MotionSensorMini,2,Auditorium,2025-06-26 10:00:00,26.7
10,MotionSensorMini,2,Auditorium,2025-06-30 01:00:00,39.3
10,MotionSensorMini,2,Auditorium,2025-06-30 02:00:00,41.5
10,MotionSensorMini,2,Auditorium,2025-06-30 03:00:00,41.5
10,MotionSensorMini,2,Auditorium,2025-06-30 04:00:00,41.5
10,MotionSensorMini,2,Auditorium,2025-06-30 05:00:00,40.7
10,MotionSensorMini,2,Auditorium,2025-06-30 06:00:00,3.0
10,MotionSensorMini,2,Auditorium,2025-07-01 01:00:00,38.0
10,MotionSensorMini,2,Auditorium,2025-07-01 02:00:00,26.7
10,MotionSensorMini,2,Auditorium,2025-07-01 04:00:00,39.5
10,MotionSensorMini,2,Auditorium,2025-07-01 05:00:00,21.0
10,MotionSensorMini,2,Auditorium,2025-07-03 02:00:00,26.7
15,MotionSensorMini,3,OpenCollection,2025-06-03 12:00:00,26.5
15,MotionSensorMini,3,OpenCollection,2025-06-03 13:00:00,21.5
15,MotionSensorMini,3,OpenCollection,2025-06-03 16:00:00,4.0
15,MotionSensorMini,3,OpenCollection,2025-06-04 01:00:00,28.7
15,MotionSensorMini,3,OpenCollection,2025-06-04 02:00:00,43.0
15,MotionSensorMini,3,OpenCollection,2025-06-04 03:00:00,53.3
15,MotionSensorMini,3,OpenCollection,2025-06-04 04:00:00,45.0
15,MotionSensorMini,3,OpenCollection,2025-06-04 05:00:00,65.0
15,MotionSensorMini,3,OpenCollection,2025-06-04 06:00:00,68.2
15,MotionSensorMini,3,OpenCollection,2025-06-04 07:00:00,48.8
15,MotionSensorMini,3,OpenCollection,2025-06-04 08:00:00,28.4
15,MotionSensorMini,3,OpenCollection,2025-06-04 09:00:00,34.0
15,MotionSensorMini,3,OpenCollection,2025-06-04 10:00:00,28.5
15,MotionSensorMini,3,OpenCollection,2025-06-04 11:00:00,24.7
15,MotionSensorMini,3,OpenCollection,2025-06-04 12:00:00,21.5
15,MotionSensorMini,3,OpenCollection,2025-06-04 15:00:00,22.0
15,MotionSensorMini,3,OpenCollection,2025-06-04 16:00:00,4.0
15,MotionSensorMini,3,OpenCollection,2025-06-05 01:00:00,29.5
15,MotionSensorMini,3,OpenCollection,2025-06-05 02:00:00,36.0
15,MotionSensorMini,3,OpenCollection,2025-06-05 03:00:00,47.3
15,MotionSensorMini,3,OpenCollection,2025-06-05 04:00:00,63.5
15,MotionSensorMini,3,OpenCollection,2025-06-05 05:00:00,68.2
15,MotionSensorMini,3,OpenCollection,2025-06-05 06:00:00,67.3
15,MotionSensorMini,3,OpenCollection,2025-06-05 07:00:00,73.7
15,MotionSensorMini,3,OpenCollection,2025-06-05 08:00:00,77.2
15,MotionSensorMini,3,OpenCollection,2025-06-05 09:00:00,51.0
15,MotionSensorMini,3,OpenCollection,2025-06-05 10:00:00,28.0
15,MotionSensorMini,3,OpenCollection,2025-06-05 11:00:00,32.5
15,MotionSensorMini,3,OpenCollection,2025-06-05 12:00:00,29.5
15,MotionSensorMini,3,OpenCollection,2025-06-05 13:00:00,21.5
15,MotionSensorMini,3,OpenCollection,2025-06-05 15:00:00,4.0
15,MotionSensorMini,3,OpenCollection,2025-06-06 01:00:00,29.0
15,MotionSensorMini,3,OpenCollection,2025-06-06 02:00:00,41.0
15,MotionSensorMini,3,OpenCollection,2025-06-06 03:00:00,61.5
15,MotionSensorMini,3,OpenCollection,2025-06-06 04:00:00,65.7
15,MotionSensorMini,3,OpenCollection,2025-06-06 05:00:00,65.5
15,MotionSensorMini,3,OpenCollection,2025-06-06 06:00:00,45.5
15,MotionSensorMini,3,OpenCollection,2025-06-06 07:00:00,35.0
15,MotionSensorMini,3,OpenCollection,2025-06-06 08:00:00,27.2
15,MotionSensorMini,3,OpenCollection,2025-06-06 09:00:00,14.3
15,MotionSensorMini,3,OpenCollection,2025-06-07 01:00:00,7.0
15,MotionSensorMini,3,OpenCollection,2025-06-07 02:00:00,17.0
15,MotionSensorMini,3,OpenCollection,2025-06-07 03:00:00,33.8
15,MotionSensorMini,3,OpenCollection,2025-06-07 04:00:00,39.5
15,MotionSensorMini,3,OpenCollection,2025-06-07 05:00:00,12.5
15,MotionSensorMini,3,OpenCollection,2025-06-07 06:00:00,22.5
15,MotionSensorMini,3,OpenCollection,2025-06-07 07:00:00,37.3
15,MotionSensorMini,3,OpenCollection,2025-06-07 08:00:00,32.3
15,MotionSensorMini,3,OpenCollection,2025-06-07 09:00:00,21.6
15,MotionSensorMini,3,OpenCollection,2025-06-07 10:00:00,18.6
15,MotionSensorMini,3,OpenCollection,2025-06-07 11:00:00,12.0
15,MotionSensorMini,3,OpenCollection,2025-06-07 12:00:00,4.0
15,MotionSensorMini,3,OpenCollection,2025-06-08 02:00:00,13.3
15,MotionSensorMini,3,OpenCollection,2025-06-08 03:00:00,52.8
15,MotionSensorMini,3,OpenCollection,2025-06-08 04:00:00,65.8
15,MotionSensorMini,3,OpenCollection,2025-06-08 05:00:00,65.4
15,MotionSensorMini,3,OpenCollection,2025-06-08 06:00:00,71.8
15,MotionSensorMini,3,OpenCollection,2025-06-08 07:00:00,80.5
15,MotionSensorMini,3,OpenCollection,2025-06-08 08:00:00,73.2
15,MotionSensorMini,3,OpenCollection,2025-06-08 09:00:00,58.0
15,MotionSensorMini,3,OpenCollection,2025-06-08 10:00:00,32.0
15,MotionSensorMini,3,OpenCollection,2025-06-08 11:00:00,33.7
15,MotionSensorMini,3,OpenCollection,2025-06-08 12:00:00,17.0
15,MotionSensorMini,3,OpenCollection,2025-06-09 01:00:00,26.3
15,MotionSensorMini,3,OpenCollection,2025-06-09 02:00:00,38.8
15,MotionSensorMini,3,OpenCollection,2025-06-09 03:00:00,53.7
15,MotionSensorMini,3,OpenCollection,2025-06-09 04:00:00,55.0
15,MotionSensorMini,3,OpenCollection,2025-06-09 05:00:00,76.7
15,MotionSensorMini,3,OpenCollection,2025-06-09 06:00:00,74.4
15,MotionSensorMini,3,OpenCollection,2025-06-09 07:00:00,67.4
15,MotionSensorMini,3,OpenCollection,2025-06-09 08:00:00,56.5
15,MotionSensorMini,3,OpenCollection,2025-06-09 09:00:00,58.5
15,MotionSensorMini,3,OpenCollection,2025-06-09 10:00:00,51.0
15,MotionSensorMini,3,OpenCollection,2025-06-09 11:00:00,29.0
15,MotionSensorMini,3,OpenCollection,2025-06-09 12:00:00,23.6
15,MotionSensorMini,3,OpenCollection,2025-06-09 14:00:00,20.0
15,MotionSensorMini,3,OpenCollection,2025-06-09 15:00:00,15.7
15,MotionSensorMini,3,OpenCollection,2025-06-10 01:00:00,22.5
15,MotionSensorMini,3,OpenCollection,2025-06-10 02:00:00,24.0
15,MotionSensorMini,3,OpenCollection,2025-06-10 03:00:00,44.3
15,MotionSensorMini,3,OpenCollection,2025-06-10 04:00:00,58.5
15,MotionSensorMini,3,OpenCollection,2025-06-10 05:00:00,48.3
15,MotionSensorMini,3,OpenCollection,2025-06-10 06:00:00,63.0
15,MotionSensorMini,3,OpenCollection,2025-06-10 07:00:00,74.4
15,MotionSensorMini,3,OpenCollection,2025-06-10 08:00:00,59.5
15,MotionSensorMini,3,OpenCollection,2025-06-10 09:00:00,58.5
15,MotionSensorMini,3,OpenCollection,2025-06-10 10:00:00,61.7
15,MotionSensorMini,3,OpenCollection,2025-06-10 11:00:00,53.0
15,MotionSensorMini,3,OpenCollection,2025-06-10 12:00:00,25.7
15,MotionSensorMini,3,OpenCollection,2025-06-10 13:00:00,20.7
15,MotionSensorMini,3,OpenCollection,2025-06-10 14:00:00,20.0
15,MotionSensorMini,3,OpenCollection,2025-06-10 15:00:00,16.5
15,MotionSensorMini,3,OpenCollection,2025-06-11 01:00:00,25.0
15,MotionSensorMini,3,OpenCollection,2025-06-11 02:00:00,32.0
15,MotionSensorMini,3,OpenCollection,2025-06-11 03:00:00,45.7
15,MotionSensorMini,3,OpenCollection,2025-06-11 04:00:00,59.7
15,MotionSensorMini,3,OpenCollection,2025-06-11 05:00:00,68.7
15,MotionSensorMini,3,OpenCollection,2025-06-11 06:00:00,68.3
15,MotionSensorMini,3,OpenCollection,2025-06-11 07:00:00,74.6
15,MotionSensorMini,3,OpenCollection,2025-06-11 08:00:00,78.5
15,MotionSensorMini,3,OpenCollection,2025-06-11 09:00:00,78.0
15,MotionSensorMini,3,OpenCollection,2025-06-11 10:00:00,84.2
15,MotionSensorMini,3,OpenCollection,2025-06-11 11:00:00,71.3
15,MotionSensorMini,3,OpenCollection,2025-06-11 12:00:00,41.0
15,MotionSensorMini,3,OpenCollection,2025-06-11 13:00:00,21.8
15,MotionSensorMini,3,OpenCollection,2025-06-11 14:00:00,21.0
15,MotionSensorMini,3,OpenCollection,2025-06-11 15:00:00,21.0
15,MotionSensorMini,3,OpenCollection,2025-06-11 16:00:00,4.0
15,MotionSensorMini,3,OpenCollection,2025-06-12 01:00:00,26.5
15,MotionSensorMini,3,OpenCollection,2025-06-12 02:00:00,36.3
15,MotionSensorMini,3,OpenCollection,2025-06-12 03:00:00,53.8
15,MotionSensorMini,3,OpenCollection,2025-06-12 04:00:00,65.7
15,MotionSensorMini,3,OpenCollection,2025-06-12 05:00:00,65.0
15,MotionSensorMini,3,OpenCollection,2025-06-12 06:00:00,67.0
15,MotionSensorMini,3,OpenCollection,2025-06-12 07:00:00,73.4
15,MotionSensorMini,3,OpenCollection,2025-06-12 08:00:00,75.0
15,MotionSensorMini,3,OpenCollection,2025-06-12 09:00:00,78.6
15,MotionSensorMini,3,OpenCollection,2025-06-12 10:00:00,73.2
15,MotionSensorMini,3,OpenCollection,2025-06-12 11:00:00,69.2
15,MotionSensorMini,3,OpenCollection,2025-06-12 12:00:00,46.7
15,MotionSensorMini,3,OpenCollection,2025-06-12 13:00:00,21.8
15,MotionSensorMini,3,OpenCollection,2025-06-12 14:00:00,20.7
15,MotionSensorMini,3,OpenCollection,2025-06-12 15:00:00,20.5
15,MotionSensorMini,3,OpenCollection,2025-06-12 16:00:00,4.0
15,MotionSensorMini,3,OpenCollection,2025-06-13 01:00:00,27.3
15,MotionSensorMini,3,OpenCollection,2025-06-13 02:00:00,36.5
15,MotionSensorMini,3,OpenCollection,2025-06-13 03:00:00,48.8
15,MotionSensorMini,3,OpenCollection,2025-06-13 04:00:00,64.2
15,MotionSensorMini,3,OpenCollection,2025-06-13 05:00:00,58.5
15,MotionSensorMini,3,OpenCollection,2025-06-13 06:00:00,61.7
15,MotionSensorMini,3,OpenCollection,2025-06-13 07:00:00,60.8
15,MotionSensorMini,3,OpenCollection,2025-06-13 08:00:00,69.7
15,MotionSensorMini,3,OpenCollection,2025-06-13 09:00:00,74.8
15,MotionSensorMini,3,OpenCollection,2025-06-13 10:00:00,69.5
15,MotionSensorMini,3,OpenCollection,2025-06-13 11:00:00,50.7
15,MotionSensorMini,3,OpenCollection,2025-06-13 12:00:00,31.8
15,MotionSensorMini,3,OpenCollection,2025-06-13 13:00:00,22.0
15,MotionSensorMini,3,OpenCollection,2025-06-13 15:00:00,13.0
15,MotionSensorMini,3,OpenCollection,2025-06-14 01:00:00,6.0
15,MotionSensorMini,3,OpenCollection,2025-06-14 02:00:00,23.8
15,MotionSensorMini,3,OpenCollection,2025-06-14 03:00:00,56.2
15,MotionSensorMini,3,OpenCollection,2025-06-14 04:00:00,66.6
15,MotionSensorMini,3,OpenCollection,2025-06-14 05:00:00,55.3
15,MotionSensorMini,3,OpenCollection,2025-06-14 06:00:00,48.8
15,MotionSensorMini,3,OpenCollection,2025-06-14 07:00:00,48.2
15,MotionSensorMini,3,OpenCollection,2025-06-14 08:00:00,64.4
15,MotionSensorMini,3,OpenCollection,2025-06-14 09:00:00,60.2
15,MotionSensorMini,3,OpenCollection,2025-06-14 10:00:00,34.3
15,MotionSensorMini,3,OpenCollection,2025-06-14 11:00:00,31.7
15,MotionSensorMini,3,OpenCollection,2025-06-14 12:00:00,10.8
15,MotionSensorMini,3,OpenCollection,2025-06-15 01:00:00,6.0
15,MotionSensorMini,3,OpenCollection,2025-06-15 02:00:00,15.3
15,MotionSensorMini,3,OpenCollection,2025-06-15 03:00:00,55.8
15,MotionSensorMini,3,OpenCollection,2025-06-15 04:00:00,64.8
15,MotionSensorMini,3,OpenCollection,2025-06-15 05:00:00,59.0
15,MotionSensorMini,3,OpenCollection,2025-06-15 06:00:00,67.7
15,MotionSensorMini,3,OpenCollection,2025-06-15 07:00:00,73.5
15,MotionSensorMini,3,OpenCollection,2025-06-15 08:00:00,59.3
15,MotionSensorMini,3,OpenCollection,2025-06-15 09:00:00,35.4
15,MotionSensorMini,3,OpenCollection,2025-06-15 10:00:00,37.8
15,MotionSensorMini,3,OpenCollection,2025-06-15 11:00:00,20.2
15,MotionSensorMini,3,OpenCollection,2025-06-16 01:00:00,24.0
15,MotionSensorMini,3,OpenCollection,2025-06-16 02:00:00,34.5
15,MotionSensorMini,3,OpenCollection,2025-06-16 03:00:00,59.4
15,MotionSensorMini,3,OpenCollection,2025-06-16 04:00:00,56.0
15,MotionSensorMini,3,OpenCollection,2025-06-16 05:00:00,82.1
15,MotionSensorMini,3,OpenCollection,2025-06-16 06:00:00,130.0
15,MotionSensorMini,3,OpenCollection,2025-06-16 07:00:00,88.0
15,MotionSensorMini,3,OpenCollection,2025-06-16 08:00:00,76.8
15,MotionSensorMini,3,OpenCollection,2025-06-16 09:00:00,29.2
15,MotionSensorMini,3,OpenCollection,2025-06-16 10:00:00,35.8
15,MotionSensorMini,3,OpenCollection,2025-06-16 11:00:00,84.0
15,MotionSensorMini,3,OpenCollection,2025-06-16 12:00:00,41.3
15,MotionSensorMini,3,OpenCollection,2025-06-16 13:00:00,21.7
15,MotionSensorMini,3,OpenCollection,2025-06-16 15:00:00,4.0
15,MotionSensorMini,3,OpenCollection,2025-06-17 01:00:00,31.6
15,MotionSensorMini,3,OpenCollection,2025-06-17 02:00:00,42.8
15,MotionSensorMini,3,OpenCollection,2025-06-17 03:00:00,71.2
15,MotionSensorMini,3,OpenCollection,2025-06-17 04:00:00,91.7
15,MotionSensorMini,3,OpenCollection,2025-06-17 10:00:00,146.0
15,MotionSensorMini,3,OpenCollection,2025-06-17 11:00:00,63.6
15,MotionSensorMini,3,OpenCollection,2025-06-17 12:00:00,51.8
15,MotionSensorMini,3,OpenCollection,2025-06-17 13:00:00,22.8
15,MotionSensorMini,3,OpenCollection,2025-06-17 15:00:00,4.0
15,MotionSensorMini,3,OpenCollection,2025-06-18 01:00:00,29.5
15,MotionSensorMini,3,OpenCollection,2025-06-18 02:00:00,57.3
15,MotionSensorMini,3,OpenCollection,2025-06-18 03:00:00,69.8
15,MotionSensorMini,3,OpenCollection,2025-06-18 04:00:00,94.8
15,MotionSensorMini,3,OpenCollection,2025-06-18 05:00:00,109.0
15,MotionSensorMini,3,OpenCollection,2025-06-18 06:00:00,130.0
15,MotionSensorMini,3,OpenCollection,2025-06-18 07:00:00,139.0
15,MotionSensorMini,3,OpenCollection,2025-06-18 08:00:00,123.0
15,MotionSensorMini,3,OpenCollection,2025-06-18 09:00:00,128.0
15,MotionSensorMini,3,OpenCollection,2025-06-18 10:00:00,103.0
